Name,Year,Languages,Countries,Genres,Budget,domestic_gross,domestic_percentage,foreign_gross,foreign_percentage,worldwide_gross
due date,2010,"english, spanish",united states of america,"drama, road movie, buddy film, comedy",65000000.0,100539043.0,0.4747315696533506,111241781.0,0.5252684303466493,211780824.0
duets,2000,english,united states of america,"musical, drama, comedy",16000000.0,4739023.0,0.7158383334023137,1881219.0,0.2841616665976863,6620242.0
dumbo,1941,english,united states of america,"""childrens/family"", animation, musical, ""childrens"", fantasy, ""childrens fantasy"", animated musical, drama, music, family film",170000000.0,114766307.0,0.3248550890076814,238518314.0,0.6751449109923185,353284621.0
dunkirk,1958,english,united kingdom,war film,150000000.0,190068280.0,0.3599312573745198,338000000.0,0.6400687426254802,528068280.0
duplex,2003,english,"united states of america, germany","black comedy, comedy",40000000.0,9692135.0,0.5016078709728505,9630000.0,0.4983921290271494,19322135.0
duplicity,2009,"german, russian, english, spanish","united states of america, germany","romantic comedy, heist, thriller, suspense, crime thriller, black comedy, spy",60000000.0,40572825.0,0.5004075256150237,40506741.0,0.4995924743849763,81079566.0
eagle eye,2008,english,"united states of america, germany","thriller, mystery, action, chase movie",80000000.0,101440743.0,0.5617332420250315,79144516.0,0.4382667579749685,180585259.0
earth,1998,"hindi, punjabi, english, urdu","india, canada","crime fiction, art film, world cinema, period piece, drama, war film, romantic drama, romance film, political drama, bollywood",47000000.0,32011576.0,0.274134338412259,84761741.0,0.725865661587741,116773317.0
earth,1996,spanish,spain,"romantic drama, romance film, drama, world cinema",47000000.0,32011576.0,0.274134338412259,84761741.0,0.725865661587741,116773317.0
earth,1957,bulgarian,bulgaria,"drama, black-and-white",47000000.0,32011576.0,0.274134338412259,84761741.0,0.725865661587741,116773317.0
earth,1930,"silent film, russian","soviet union, russia","silent film, indie, world cinema, black-and-white, drama, political drama, documentary",47000000.0,32011576.0,0.274134338412259,84761741.0,0.725865661587741,116773317.0
earth,2007,"italian, spanish, french, english, japanese, german","united states of america, united kingdom, germany","indie, documentary",47000000.0,32011576.0,0.274134338412259,84761741.0,0.725865661587741,116773317.0
east is east,1999,"hindi, urdu, english",united kingdom,"lgbt, drama, comedy, indie",3000000.0,4177818.0,0.1372214616357996,26267988.0,0.8627785383642003,30445806.0
east is east,1916,english,united kingdom,silent film,3000000.0,4177818.0,0.1372214616357996,26267988.0,0.8627785383642003,30445806.0
eastern promises,2007,"english, ukrainian, turkish, urdu, russian","united states of america, canada, united kingdom","thriller, crime thriller, crime fiction, drama, mystery",50000000.0,17266000.0,0.3074330404125237,38895823.0,0.6925669595874764,56161823.0
easy a,2010,english,united states of america,"romantic comedy, black comedy, romance film, comedy, teen",8000000.0,58401464.0,0.7664161602880372,17799257.0,0.2335838397119628,76200721.0
eat pray love,2010,"italian, portuguese, english",united states of america,"romantic drama, romance film, drama",60000000.0,80574010.0,0.3900023344280106,126024779.0,0.6099976655719894,206598789.0
edge of darkness,2010,english,"united states of america, united kingdom","thriller, mystery, crime fiction, drama",60000000.0,43313890.0,0.5230359307300342,39498566.0,0.4769640692699659,82812456.0
edge of darkness,1943,english,united states of america,"drama, black-and-white, war film",60000000.0,43313890.0,0.5230359307300342,39498566.0,0.4769640692699659,82812456.0
eight below,2006,english,united states of america,"romance film, family film, drama, adventure, family-oriented adventure",40000000.0,81612565.0,0.6775301277244866,38843429.0,0.3224698722755133,120455994.0
eight legged freaks,2002,english,"united states of america, australia","natural horror films, science fiction, horror, comedy, monster, b-movie, horror comedy",30000000.0,17322606.0,0.3776676093201233,28544727.0,0.6223323906798767,45867333.0
elektra,2005,"japanese, english","united states of america, canada","thriller, crime fiction, superhero movie, action/adventure, martial arts film, fantasy, action",65000000.0,24409722.0,0.4282734509229003,32585924.0,0.5717265490770996,56995646.0
elektra,2010,malayalam,india,drama,65000000.0,24409722.0,0.4282734509229003,32585924.0,0.5717265490770996,56995646.0
elephant,1989,english,"england, united kingdom",short film,3000000.0,1266955.0,0.1260461605990579,8784561.0,0.8739538394009421,10051516.0
elephant,1993,english,united kingdom,short film,3000000.0,1266955.0,0.1260461605990579,8784561.0,0.8739538394009421,10051516.0
elephant,2003,"german, english",united states of america,"lgbt, crime fiction, drama, indie, teen",3000000.0,1266955.0,0.1260461605990579,8784561.0,0.8739538394009421,10051516.0
elf,2003,english,"united states of america, germany","""childrens/family"", holiday film, christmas movie, fantasy, comedy, family film, fantasy comedy",32000000.0,173840591.0,0.787016676565912,47044933.0,0.2129833234340879,220885524.0
elizabeth: the golden age,2007,"swedish, english, spanish","france, united kingdom, germany","biographical film, biography, history, historical fiction, period piece, drama, biopic [feature], romantic drama, historical epic, romance film",55000000.0,16383509.0,0.2161904558817983,59399249.0,0.7838095441182017,75782758.0
elizabethtown,2005,english,united states of america,"romantic comedy, family drama, comedy-drama, drama, comedy, romantic drama, romance film",54000000.0,26850426.0,0.51473080600236,25313590.0,0.48526919399764,52164016.0
empire,1964,silent film,united states of america,"silent film, indie, black-and-white",3500000.0,17600423.0,0.9467035391661204,990849.0,0.0532964608338794,18591272.0
empire,1986,russian,soviet union,short film,3500000.0,17600423.0,0.9467035391661204,990849.0,0.0532964608338794,18591272.0
empire,2002,english,united states of america,"thriller, crime fiction, action, drama, indie",3500000.0,17600423.0,0.9467035391661204,990849.0,0.0532964608338794,18591272.0
employee of the month,2006,english,united states of america,"romantic comedy, romance film, comedy",10000000.0,28444855.0,0.7382716087192955,10084129.0,0.2617283912807044,38528984.0
employee of the month,2004,english,united states of america,"black comedy, heist, comedy, indie",10000000.0,28444855.0,0.7382716087192955,10084129.0,0.2617283912807044,38528984.0
enchanted,2007,english,united states of america,"parody, romantic comedy, costume drama, animation, musical, fantasy, comedy, romance film, family film",85000000.0,127807262.0,0.3753653363030034,212680390.0,0.6246346636969966,340487652.0
ender's game,2013,english,united states of america,"science fiction, action, adventure",110000000.0,61737191.0,0.4823848048967458,66246092.0,0.5176151951032543,127983283.0
endless love,1981,english,united states of america,"coming of age, tragedy, drama, romance film, teen",20000000.0,23438250.0,0.6751003285800782,11279923.0,0.3248996714199217,34718173.0
enemy at the gates,2001,"russian, english, german","united states of america, ireland, united kingdom, germany","thriller, historical fiction, period piece, drama, suspense, war film, romance film, action, combat films",85000000.0,51401758.0,0.530044700626246,45574512.0,0.469955299373754,96976270.0
enough,2002,english,united states of america,"crime fiction, thriller, psychological thriller, drama, suspense, crime thriller",38000000.0,40007742.0,0.7722580377663022,11798442.0,0.2277419622336978,51806184.0
envy,2004,english,"united states of america, australia","cult, black comedy, comedy",20000000.0,13562325.0,0.9301847314130232,1017924.0,0.0698152685869768,14580249.0
epic,2013,english,united states of america,"family film, fantasy, adventure, comedy film, animation",100000000.0,107518682.0,0.4005514668861064,160907952.0,0.5994485331138936,268426634.0
epic movie,2007,english,united states of america,"parody, adventure, action/adventure, comedy, action, slapstick",20000000.0,39739367.0,0.4555273507723535,47498791.0,0.5444726492276465,87238158.0
eragon,2006,english,"united states of america, australia, hungary, united kingdom","fantasy adventure, adventure, costume drama, film adaptation, coming of age, sword and sorcery, drama, fantasy, family film, action",100000000.0,75030163.0,0.2996107002069342,175395349.0,0.7003892997930659,250425512.0
erin brockovich,2000,english,united states of america,"comedy-drama, docudrama, drama, legal drama, romance film, feminist film, biographical film, courtroom drama",50000000.0,125595205.0,0.4870829795334771,132256558.0,0.5129170204665229,257851763.0
escape from planet earth,2013,english,"united states of america, canada","science fiction, adventure, computer animation, animation, comedy, family film",40000000.0,57012977.0,0.7642731687916735,17584666.0,0.2357268312083265,74597643.0
eternal sunshine of the spotless mind,2004,english,united states of america,"romantic comedy, science fiction, comedy-drama, drama, romance film, romantic fantasy",20000000.0,34400301.0,0.4687472841169888,38987433.0,0.5312527158830112,73387734.0
eurotrip,2004,"french, japanese, italian, german, english",united states of america,"sex comedy, comedy, teen, adventure",25000000.0,17771387.0,0.7861653048753973,4833766.0,0.2138346951246028,22605153.0
evan almighty,2007,english,united states of america,"parody, heavenly comedy, fantasy, comedy, family film, fantasy comedy, religious film",175000000.0,100462298.0,0.5759108062404052,73978426.0,0.4240891937595948,174440724.0
evening,2007,english,"united states of america, germany","romantic drama, romance film, drama, film adaptation",30000000.0,12492481.0,0.6241012715698695,7524272.0,0.3758987284301305,20016753.0
everest,2007,english,canada,"drama, indie, documentary",65000000.0,43482270.0,0.1964882398505961,177814791.0,0.8035117601494038,221297061.0
everest,1998,english,united states of america,"sports, travel, documentary",65000000.0,43482270.0,0.1964882398505961,177814791.0,0.8035117601494038,221297061.0
evolution,2001,english,united states of america,"parody, action/adventure, science fiction, action, comedy",80000000.0,38345494.0,0.3897838922410289,60030798.0,0.6102161077589711,98376292.0
evolution,1971,"french, english",canada,short film,80000000.0,38345494.0,0.3897838922410289,60030798.0,0.6102161077589711,98376292.0
ex machina,2007,"japanese, english",japan,"thriller, action thrillers, science fiction, japanese movies, computer animation, animation, action/adventure, anime, action",13000000.0,25442958.0,0.663261382271536,12917421.0,0.336738617728464,38360379.0
exit wounds,2001,english,"united states of america, australia","crime fiction, thriller, action/adventure, mystery, martial arts film, action",33000000.0,51758599.0,0.6473174823886046,28200000.0,0.3526825176113953,79958599.0
exorcist: the beginning,2004,english,united states of america,"cult, period piece, horror, psychological thriller, supernatural",78000000.0,41821986.0,0.5354240783010416,36288035.0,0.4645759216989584,78110021.0
extreme ops,2002,english,"germany, united kingdom, luxembourg","thriller, sports, adventure, chase movie, action thrillers, action/adventure, action",40000000.0,4842259.0,0.3833702986407312,7788503.0,0.6166297013592688,12630762.0
eye in the sky,2007,"standard mandarin, english, cantonese","hong kong, china","thriller, action/adventure, world cinema, action thrillers, crime thriller, action, chinese movies",13000000.0,18704596.0,0.5283365988940649,16698206.0,0.4716634011059351,35402802.0
